num ex mark,num words,num chars,avg_word,stopwords,upper,ScoreAngry,ScoreDisgust,ScoreFear,ScoreHappy,ScoreSad,ScoreSurprise
0,14,70,4.07,8,0,0,0,0,0,0,0
0,7,32,3.715,2,0,0,0,0,0,0,0
0,5,28,4.8,2,0,0,0,0,0,1,0
0,8,66,7.375,1,0,0,0,0,2,0,0
3,22,109,4.0,8,1,1,0,1,0,1,0
0,28,131,4.0,11,0,1,1,1,0,1,0
0,17,102,5.06,6,1,0,0,0,0,0,0
0,22,128,4.863,10,0,0,0,0,2,0,1
0,13,71,4.54,5,0,1,0,1,3,0,0
0,23,137,5.0,10,1,0,0,0,0,0,0
0,21,121,4.81,7,0,0,0,0,0,0,0
0,25,137,4.52,9,0,0,0,0,0,0,0
0,7,39,5.5,2,0,0,0,0,1,0,1
0,22,117,4.363,11,0,0,0,0,1,0,1
0,24,129,4.418,8,2,0,0,0,2,0,0
0,27,146,4.445,12,0,0,0,0,0,0,0
0,8,54,6.715,0,0,0,0,0,0,0,0
4,11,59,4.453,2,1,0,0,1,1,0,0
0,20,87,4.855,5,0,0,0,0,0,0,0
0,13,71,4.54,3,1,0,0,0,0,0,0
0,12,39,4.0,3,1,0,0,0,0,0,0
0,10,52,4.3,4,0,0,0,0,1,0,1
0,9,43,3.889,3,0,0,0,0,2,0,2
0,9,39,3.445,6,0,0,0,0,0,0,0
0,16,106,5.688,5,0,0,0,0,0,0,0
0,4,28,6.25,1,0,0,1,1,1,2,1
0,15,81,4.785,4,1,1,1,0,0,1,0
0,27,135,4.035,10,0,1,1,0,0,0,0
1,23,103,3.682,10,0,0,0,0,0,1,0
0,6,29,4.0,3,0,0,0,0,0,0,0
0,24,95,4.0,7,1,0,0,0,0,1,0
0,9,48,4.445,4,0,0,0,1,0,0,0
0,20,108,4.684,7,5,0,0,0,0,1,0
0,6,40,5.832,2,0,2,1,2,0,2,0
0,14,71,4.46,4,1,0,1,0,0,0,0
1,26,130,4.2,13,0,1,1,0,1,0,0
0,15,96,5.465,4,1,0,0,0,0,0,0
0,9,61,5.89,1,0,0,0,0,0,0,0
0,26,122,3.88,12,0,0,0,0,0,0,0
0,12,68,4.75,6,0,1,0,1,0,1,0
0,5,22,3.6,1,0,0,0,0,0,0,0
0,11,80,6.363,3,0,0,0,0,0,0,0
0,24,131,4.5,9,0,0,0,0,0,0,0
1,10,48,4.875,2,0,1,1,1,2,2,1
0,6,33,4.668,2,0,0,0,0,0,0,0
0,25,134,4.4,9,1,0,0,0,0,0,0
0,10,48,3.9,4,0,0,0,0,0,0,0
0,13,71,4.54,6,0,0,0,0,0,0,0
0,27,153,4.703,10,0,0,0,0,0,0,0
1,11,55,4.09,3,0,0,0,0,0,0,0
0,13,65,4.816,4,0,1,1,1,0,1,0
0,5,24,4.0,1,0,0,0,0,1,0,0
0,24,125,4.25,12,0,0,0,0,0,0,0
0,3,8,3.0,0,0,1,1,1,1,1,1
0,9,47,4.332,4,0,0,0,0,0,0,0
0,25,123,4.125,7,0,1,0,1,1,1,0
0,21,101,5.4,5,0,0,0,0,0,0,0
0,8,44,4.625,3,0,1,1,0,2,2,1
0,29,126,3.379,18,0,0,0,0,0,0,0
0,11,74,6.4,3,0,0,0,1,2,0,1
0,13,41,3.625,4,1,0,0,0,0,0,0
0,38,138,3.367,17,3,0,0,0,1,0,0
0,20,104,4.25,9,0,0,0,0,0,0,0
0,8,51,5.5,4,0,0,0,0,1,0,1
0,14,78,5.0,3,0,0,0,0,0,0,0
0,4,25,5.5,2,0,0,0,1,1,0,2
0,13,75,4.848,7,0,0,0,0,0,0,0
1,25,124,4.168,10,0,0,0,0,0,0,0
0,8,46,4.875,4,0,0,0,1,1,1,1
0,24,88,3.611,9,3,0,0,0,0,0,0
0,8,31,3.0,3,0,0,0,0,0,0,0
1,7,45,5.57,2,0,1,0,1,0,0,0
0,16,71,3.5,7,0,0,0,0,1,0,0
0,4,30,6.75,1,0,0,0,0,0,0,0
0,32,139,3.375,23,0,0,0,0,0,0,0
0,17,105,5.234,5,1,0,0,0,0,0,0
0,24,118,3.959,11,0,1,0,1,0,1,0
0,19,90,3.79,10,0,1,0,0,0,0,0
0,21,110,4.285,6,0,0,0,0,0,0,0
0,3,20,6.0,2,0,0,0,0,0,0,0
0,16,83,4.25,7,0,0,0,0,2,0,1
0,7,42,5.145,2,0,0,0,0,4,3,0
0,9,49,4.555,2,1,0,0,0,1,0,0
0,15,79,4.332,7,0,1,0,1,1,1,1
0,16,69,4.91,4,0,1,0,2,1,0,0
0,12,39,4.0,4,1,0,0,0,1,0,0
0,9,63,6.11,3,0,0,0,0,0,0,0
0,17,88,4.234,11,0,0,0,0,0,0,0
0,8,30,7.668,0,0,0,1,0,0,1,0
1,18,108,5.055,5,2,0,0,0,1,0,0
0,9,55,5.223,3,0,1,0,1,0,0,0
0,25,122,3.92,12,0,0,0,0,0,0,0
0,29,139,3.828,17,0,0,0,0,0,0,0
1,18,104,5.117,4,1,0,0,0,1,0,0
0,8,40,4.125,4,0,0,0,0,0,0,0
0,9,45,4.11,3,0,1,1,1,0,1,0
1,4,23,6.668,0,0,0,0,0,1,0,0
0,7,38,4.57,3,0,0,0,0,2,0,0
0,9,43,3.889,5,0,0,0,0,0,0,0
0,16,73,3.625,8,0,0,0,0,1,0,0
0,10,43,3.4,7,0,0,0,0,0,0,0
2,20,113,4.95,7,1,0,0,0,2,1,0
0,5,25,4.2,2,0,0,1,0,0,0,0
0,21,108,4.19,8,0,0,0,0,2,0,1
0,6,44,7.8,1,0,0,0,0,0,0,0
0,41,207,4.074,22,0,1,0,1,0,0,0
0,17,82,3.883,10,0,1,1,1,0,1,0
0,22,91,4.375,5,0,0,0,0,0,0,0
0,21,112,4.383,6,2,0,0,0,1,0,1
0,17,108,5.75,4,1,0,0,0,0,0,0
0,37,181,3.918,18,0,0,0,0,0,0,0
1,24,127,4.332,11,0,0,0,1,0,1,0
0,15,80,4.4,6,0,0,0,0,0,0,0
1,7,25,3.166,3,2,0,0,0,0,0,0
0,19,91,3.842,11,0,0,0,0,0,0,0
1,27,135,4.035,11,1,0,0,0,2,0,0
1,8,40,4.125,5,0,0,0,0,0,0,0
0,26,134,4.19,14,0,0,0,0,0,0,0
0,31,175,4.676,16,0,1,1,1,0,2,0
1,15,77,4.2,9,1,0,0,0,0,0,0
0,32,166,4.22,20,0,0,0,0,1,0,0
0,14,58,3.46,5,1,0,0,0,1,0,0
1,25,133,4.36,8,6,0,0,0,0,0,0
0,13,74,4.77,6,0,0,0,0,0,0,0
0,13,75,4.848,4,2,0,0,0,0,0,0
0,15,78,4.266,7,0,0,0,0,1,0,1
0,10,44,7.0,0,0,0,0,0,0,0,0
0,13,60,3.691,7,0,0,0,0,0,0,0
0,10,55,5.11,0,1,0,0,0,2,0,0
0,24,127,4.523,15,0,1,0,1,0,1,1
0,13,67,4.23,6,0,1,0,0,0,0,0
0,27,146,4.445,13,0,0,1,0,1,0,0
0,19,106,4.633,10,1,0,0,0,0,0,0
0,5,24,4.0,3,0,1,1,0,0,0,0
0,27,129,3.814,17,0,0,0,0,1,0,1
0,17,95,4.65,8,0,0,0,0,0,0,0
0,21,103,3.953,11,0,0,0,0,1,0,0
0,16,104,5.934,5,0,0,0,0,2,0,2
0,12,50,3.545,4,0,0,0,0,0,0,1
0,11,54,4.0,4,1,0,0,0,1,0,1
0,16,85,4.375,7,0,0,0,0,1,1,0
0,15,87,4.867,4,1,0,0,0,1,1,0
0,32,159,4.0,14,0,0,0,0,0,0,0
0,9,52,4.89,3,0,1,1,2,0,2,0
0,10,49,4.0,4,0,1,0,0,0,0,0
1,23,102,3.637,9,1,0,0,0,2,0,1
0,5,26,4.4,1,0,1,0,0,0,0,0
0,34,171,4.06,16,0,0,0,1,0,1,0
0,8,46,4.875,2,1,0,0,0,1,0,1
0,5,35,6.2,0,0,0,0,0,0,0,0
0,29,167,4.793,16,0,0,0,0,0,0,0
0,17,96,5.0,5,1,0,0,1,0,1,0
0,50,216,3.977,21,2,0,0,0,0,0,0
0,42,215,4.145,21,0,0,0,0,0,0,0
0,6,25,4.0,1,0,1,1,1,0,1,0
0,4,20,4.25,1,0,0,0,0,1,0,0
0,25,137,4.52,6,2,0,0,1,1,0,1
1,22,113,4.6,4,1,0,0,0,1,1,0
0,8,61,6.75,2,0,1,0,0,1,1,1
2,26,134,4.74,9,1,0,0,0,1,0,0
0,22,115,4.273,5,0,0,0,0,0,0,0
4,26,128,4.906,8,1,1,1,1,0,1,0
0,11,58,4.363,4,0,2,2,2,0,2,1
0,3,33,10.336,0,0,0,0,0,0,0,0
0,23,105,3.61,12,0,0,0,0,0,0,0
0,6,29,4.0,3,0,0,0,0,0,0,0
0,22,130,5.45,9,0,0,0,0,0,0,0
1,9,39,3.445,0,1,0,0,0,1,0,0
1,29,137,3.758,13,0,2,2,2,0,2,0
1,14,65,3.715,6,0,0,0,0,0,0,0
0,7,24,9.0,0,0,0,0,1,1,0,1
0,11,53,3.908,4,0,0,0,1,0,1,0
0,22,118,4.41,6,3,0,0,0,0,0,0
0,6,30,4.168,3,0,0,0,0,0,0,0
0,30,167,4.6,13,0,0,0,0,1,0,0
0,13,70,4.46,5,0,0,0,0,0,0,0
0,12,59,4.0,5,0,2,1,1,1,1,1
0,31,140,3.549,17,0,0,0,0,1,1,0
1,9,45,4.11,4,0,0,0,0,0,0,0
0,8,35,3.5,3,0,0,0,0,0,0,0
0,16,80,4.062,9,0,0,0,0,0,0,0
0,22,112,4.137,12,0,0,0,0,0,0,0
0,17,100,4.94,5,0,0,0,0,0,0,0
0,6,33,4.668,3,0,0,0,0,0,0,0
0,3,14,4.0,1,0,0,0,0,2,0,2
0,10,72,7.0,3,0,1,0,1,0,0,1
0,14,54,4.555,3,0,0,1,0,0,0,0
0,15,78,4.266,6,1,0,0,0,0,0,0
0,44,248,4.66,23,0,0,0,0,0,0,0
0,15,79,4.332,5,1,0,0,1,1,0,0
0,94,435,4.33,35,5,0,0,1,1,0,0
0,4,26,5.75,1,0,0,2,0,0,1,0
1,8,45,5.43,3,1,0,0,0,0,0,0
0,14,65,3.715,4,0,0,0,0,0,0,0
1,24,133,5.24,7,0,0,0,0,0,0,0
0,11,59,4.453,2,2,0,0,0,0,1,0
2,17,80,3.766,0,1,0,0,0,0,0,0
0,40,157,3.934,11,2,0,0,0,0,0,0
0,16,75,4.0,3,2,0,0,0,0,0,0
0,13,63,3.924,8,0,0,0,0,0,0,0
1,21,113,4.43,7,0,0,0,1,0,1,0
15,19,120,5.367,0,19,0,0,0,1,0,0
0,20,116,4.85,8,0,0,0,0,0,0,0
0,15,76,4.133,7,0,1,1,1,2,1,0
0,12,63,4.332,5,0,0,0,0,1,0,0
0,22,100,4.938,7,0,1,0,0,0,0,0
0,25,131,4.28,12,0,0,0,0,0,0,0
0,16,84,4.93,3,1,1,0,0,0,0,0
1,13,59,3.916,4,0,0,0,0,0,0,0
0,14,54,4.555,3,0,0,0,0,0,0,0
0,11,63,4.816,5,0,1,0,0,0,0,0
0,11,50,3.637,4,0,0,0,0,0,0,0
0,11,61,4.637,5,0,0,0,0,1,0,1
3,5,34,6.0,0,4,0,0,0,0,0,0
0,13,76,4.92,4,1,0,0,0,0,0,0
0,39,189,3.871,19,0,0,0,0,0,0,0
0,15,66,4.0,6,0,1,0,1,0,1,0
0,19,88,3.684,13,0,0,0,0,1,1,0
0,23,132,4.78,5,1,0,0,0,1,0,0
0,28,137,3.928,12,2,0,0,0,0,0,0
0,9,52,4.89,3,0,0,0,0,0,1,0
0,8,44,5.285,2,0,0,0,0,1,1,0
0,13,62,3.846,7,0,0,0,0,0,0,0
0,19,88,3.889,6,1,0,0,0,0,0,0
0,15,104,6.0,5,0,2,0,2,1,0,0
0,7,55,7.0,3,0,0,0,0,0,1,0
0,19,89,3.736,6,1,0,0,0,0,0,0
0,6,32,4.5,3,0,0,0,0,0,0,0
1,15,78,4.266,4,2,0,0,0,0,0,0
3,19,89,3.945,5,2,0,0,0,0,0,0
0,11,38,4.668,3,0,0,0,0,0,0,0
0,26,137,4.31,12,2,0,0,0,2,0,0
0,17,91,4.41,8,0,0,0,0,0,0,0
0,19,109,4.79,2,2,0,0,0,1,0,0
0,29,143,4.105,5,3,0,0,0,0,0,0
0,14,66,4.418,5,0,1,1,1,0,1,0
0,66,290,3.947,26,3,0,0,0,0,0,0
0,7,14,4.0,0,0,0,0,0,0,0,0
0,8,39,4.0,3,0,0,0,0,1,0,0
0,48,220,4.324,18,1,0,0,0,1,0,0
0,21,94,3.523,15,0,0,0,0,0,0,0
0,8,31,3.0,3,0,0,0,0,0,0,0
0,5,32,5.6,2,0,0,0,0,0,0,1
0,14,73,4.285,9,0,0,0,0,0,0,0
0,16,84,4.312,8,0,0,0,0,0,0,0
0,24,93,3.889,8,2,1,1,1,0,1,0
0,26,137,4.31,13,0,0,0,0,0,0,0
0,21,87,4.465,9,2,0,0,0,2,0,1
0,4,28,6.25,1,0,0,0,0,0,0,0
0,19,98,4.21,11,0,1,1,1,0,1,1
0,3,20,6.0,1,0,0,0,0,1,0,0
0,27,133,3.963,12,0,0,0,1,1,0,0
0,17,68,4.332,5,1,0,0,0,1,0,1
0,11,48,3.8,5,0,0,0,0,0,0,0
0,18,98,5.062,3,1,0,0,0,0,0,0
0,13,68,4.31,6,0,0,0,0,1,0,0
0,28,141,4.07,16,0,0,0,0,0,1,0
1,7,44,5.43,3,0,0,0,0,0,0,0
0,16,63,5.332,2,1,0,0,0,0,0,0
1,11,53,4.3,0,3,0,0,0,1,0,0
0,13,58,3.54,6,0,0,0,0,0,0,0
1,5,25,5.25,0,1,0,0,0,0,0,0
1,17,83,4.465,5,0,0,0,1,0,2,0
0,5,30,5.2,2,0,1,1,1,0,1,0
0,4,30,6.75,1,0,0,0,0,0,0,0
0,1,13,13.0,0,0,0,0,0,1,0,0
0,35,177,4.086,18,0,0,0,0,0,0,0
0,20,135,5.8,8,1,1,1,0,0,0,0
0,33,163,3.969,19,0,0,0,0,0,0,0
0,3,21,6.332,1,0,1,1,1,3,1,2
0,6,20,2.5,3,0,0,0,0,0,0,1
0,17,119,6.438,6,0,0,1,0,0,1,0
1,17,89,4.562,4,2,0,0,0,0,0,0
1,6,33,5.6,1,0,0,0,0,1,0,0
0,23,80,3.412,7,2,0,0,1,0,0,0
0,10,49,4.0,4,0,0,0,0,1,0,1
0,8,38,3.875,4,0,0,0,1,0,1,0
0,27,150,4.594,14,0,0,0,0,1,0,1
0,26,133,4.152,10,4,0,0,0,0,0,0
0,12,54,3.908,3,0,0,0,0,1,0,1
0,6,43,6.332,2,0,1,0,1,0,1,0
0,14,101,6.285,4,1,1,0,0,0,0,0
0,7,19,6.5,0,0,0,0,1,3,2,0
0,19,98,4.21,11,0,0,0,0,2,0,0
0,8,36,3.625,4,0,1,0,0,0,1,0
1,32,138,3.451,10,4,1,1,1,1,1,1
0,8,34,3.375,4,1,0,0,2,0,0,0
0,36,202,4.64,19,0,0,0,0,0,0,0
0,9,54,5.11,4,0,0,0,0,1,0,0
0,21,107,4.145,12,0,0,0,0,0,0,0
0,21,94,3.523,10,1,0,0,0,0,0,0
0,15,69,3.666,7,0,0,0,0,2,0,1
1,25,138,4.75,10,2,0,0,0,0,0,0
1,12,70,4.918,6,0,0,0,0,0,0,0
0,18,89,4.0,10,0,0,0,0,0,0,0
0,24,126,4.293,10,1,0,0,0,0,0,0
0,11,64,4.91,6,0,0,0,0,0,1,0
0,5,33,5.8,1,0,0,0,0,0,0,0
1,20,107,4.633,6,1,2,2,3,2,3,0
0,16,59,4.0,4,1,1,1,0,0,0,0
0,18,89,4.0,9,0,0,0,0,0,0,0
1,5,32,5.6,1,0,0,0,0,0,0,0
0,17,85,4.06,11,0,1,1,1,1,1,0
0,8,45,4.75,2,1,0,0,0,0,0,0
2,26,135,4.23,11,0,0,0,0,0,0,0
0,12,58,4.273,3,1,0,0,0,0,0,0
0,24,127,4.332,8,2,0,0,0,0,0,0
0,18,109,5.11,10,0,1,1,1,1,0,1
0,18,86,3.834,9,0,0,0,0,0,0,0
1,20,109,4.74,5,0,0,0,0,0,0,0
0,11,35,4.168,2,1,0,0,0,0,0,0
6,24,134,4.824,8,2,0,0,0,0,0,0
0,20,99,4.21,8,1,0,0,0,0,0,0
0,4,16,3.25,1,0,1,0,0,0,1,0
0,9,50,4.668,3,0,1,0,0,1,0,2
0,37,214,4.812,13,0,0,0,0,0,0,0
3,9,58,5.555,3,2,0,0,0,1,0,1
0,42,265,5.332,19,0,0,0,0,0,0,0
0,19,94,4.0,10,0,0,0,0,1,0,1
1,17,82,4.125,7,2,0,0,0,0,0,0
0,9,38,3.334,5,0,0,0,1,0,0,1
0,4,16,3.25,1,0,0,0,0,1,0,1
0,22,117,4.363,14,0,0,0,1,0,0,1
2,11,62,5.2,3,0,0,0,0,0,0,0
0,14,48,3.889,4,2,0,0,0,0,0,0
0,18,95,4.332,7,0,0,0,1,0,1,1
0,28,131,3.715,8,1,0,0,0,1,0,0
1,10,55,4.6,3,1,0,0,0,1,0,0
0,9,44,4.0,5,0,1,1,1,3,1,1
0,11,60,4.547,4,1,0,0,0,0,0,0
0,2,23,11.0,0,0,0,0,0,0,0,0
0,17,95,4.65,9,0,0,0,0,3,0,1
0,22,116,4.316,11,0,2,1,2,0,1,1
0,14,121,7.715,2,0,0,0,0,0,0,0
0,23,98,4.47,8,2,0,0,0,0,0,0
0,14,83,5.0,4,0,0,0,0,2,0,1
0,4,28,6.25,2,0,0,0,1,1,1,0
0,11,66,5.09,4,0,0,0,1,0,0,0
0,40,224,4.625,20,0,0,0,0,2,2,1
0,48,237,3.959,28,0,0,0,0,1,0,0
0,11,64,4.91,5,0,1,0,1,1,1,0
1,20,99,4.21,10,0,1,2,0,4,0,1
0,11,54,4.0,5,0,1,1,2,1,1,0
1,17,80,4.0,8,0,0,0,0,1,0,0
0,7,38,5.332,2,0,1,0,0,1,0,1
0,36,155,3.334,22,0,0,0,0,0,0,0
0,21,114,4.477,9,0,0,0,1,0,0,0
0,8,21,4.668,0,0,0,0,0,0,0,0
0,9,60,5.777,3,0,0,0,0,0,0,0
1,14,76,4.5,7,0,0,0,0,0,0,0
0,6,24,3.166,4,0,0,0,0,0,0,0
0,14,68,4.23,5,1,0,0,1,0,0,0
0,13,49,4.625,2,0,0,0,0,0,0,0
0,12,57,3.834,5,0,1,2,1,1,2,1
0,28,134,3.963,8,0,0,0,0,0,0,0
0,8,49,5.25,1,2,0,0,0,0,0,0
0,20,111,4.844,7,0,0,0,0,0,0,0
0,12,61,4.168,6,0,1,1,1,0,1,0
0,34,140,3.963,13,3,1,1,1,0,1,0
1,23,115,4.227,11,0,0,0,0,1,0,0
0,15,88,4.934,7,0,0,0,0,2,0,2
0,12,64,4.816,3,0,0,0,0,1,0,0
0,21,125,5.25,4,2,0,0,0,0,0,0
0,29,158,4.484,12,0,0,0,0,2,0,1
0,54,238,4.023,25,2,0,0,0,0,0,0
0,6,11,6.0,0,0,0,0,0,1,0,0
0,8,52,6.43,2,0,0,0,0,0,1,0
2,28,119,4.0,8,1,1,1,1,0,1,0
1,11,59,4.453,5,1,0,0,0,0,0,0
0,31,131,3.258,16,0,0,0,0,0,0,0
0,26,132,4.117,15,0,0,0,0,0,0,0
0,15,88,4.934,7,0,0,0,2,0,2,0
1,26,144,5.176,7,2,0,0,0,0,0,0
0,7,45,5.57,3,0,0,0,0,0,0,0
1,13,72,5.0,3,0,0,0,0,0,0,0
0,12,55,3.666,9,1,2,1,2,1,1,0
0,6,39,5.668,2,0,0,0,1,2,1,1
1,17,74,3.412,8,0,1,0,1,0,1,1
3,16,74,3.688,3,2,0,0,0,0,0,0
0,9,50,4.668,2,0,0,0,0,0,0,0
1,14,67,3.857,5,1,0,1,0,0,0,0
0,13,84,5.54,5,0,0,0,0,0,0,0
0,18,86,3.834,9,0,0,0,0,0,0,0
0,17,96,5.0,6,0,2,0,2,0,2,0
0,33,149,4.5,9,0,0,0,0,1,0,1
3,27,133,3.963,12,1,0,0,0,1,0,0
0,14,44,3.445,5,0,0,0,0,2,0,2
0,14,68,3.928,5,0,0,0,0,0,0,0
0,34,191,4.65,17,0,0,0,0,0,0,0
6,6,36,5.168,2,0,0,0,0,0,0,0
0,11,59,4.9,3,0,0,0,1,0,1,0
0,6,27,3.666,1,0,1,1,0,0,0,0
1,20,111,4.6,8,0,0,0,0,4,3,0
0,3,17,5.0,0,0,0,0,0,0,0,0
0,12,60,4.082,6,0,1,0,1,1,0,1
1,25,132,4.32,14,1,2,1,3,1,2,2
1,17,92,4.75,3,0,1,1,1,0,0,1
0,33,179,4.453,19,0,1,0,0,4,1,0
0,7,27,3.5,2,1,0,0,0,0,0,0
0,24,134,4.824,7,0,0,0,0,0,0,0
0,27,142,4.297,14,0,0,0,0,0,0,0
0,15,95,5.4,4,0,1,2,1,0,2,0
0,8,40,4.125,5,0,0,0,0,0,0,0
0,36,172,3.805,21,0,0,0,0,0,0,0
0,8,55,6.0,1,2,0,0,0,2,0,1
0,20,117,4.9,11,0,1,1,1,0,1,0
0,22,102,3.682,12,0,0,0,0,0,0,0
0,7,42,5.145,1,0,0,0,0,0,0,0
0,2,11,5.0,0,0,0,0,0,0,1,0
0,8,40,4.125,3,0,0,0,0,0,0,0
2,25,123,4.125,11,0,1,0,0,1,0,1
0,23,112,3.912,13,2,0,0,1,0,1,0
0,16,65,4.547,2,0,0,0,0,1,0,0
0,18,84,3.723,9,0,0,0,3,0,3,0
0,19,89,3.736,10,0,0,0,0,0,0,0
0,26,121,3.691,12,0,0,0,0,1,0,1
0,7,40,4.855,2,0,0,0,0,0,0,0
0,17,98,5.125,7,0,0,0,3,0,3,0
0,16,98,5.188,8,0,0,0,0,0,0,0
0,16,80,4.062,10,0,0,0,0,0,0,0
0,26,126,3.885,17,0,0,0,1,0,3,0
1,15,88,4.934,3,1,0,0,0,1,0,1
0,26,140,4.42,13,0,1,0,1,0,1,0
1,13,57,3.75,5,0,1,1,1,0,0,1
0,47,215,3.596,32,0,0,0,0,4,0,4
0,22,129,4.91,9,2,0,0,0,0,0,0
0,4,22,4.75,2,0,0,0,0,1,0,0
0,9,58,5.555,2,0,0,0,1,0,0,0
0,32,213,5.688,14,0,0,0,0,1,1,0
0,14,52,4.332,3,1,0,0,0,0,0,0
4,21,99,3.95,8,0,0,0,1,1,0,0
0,20,78,4.215,6,2,1,0,0,2,0,1
0,37,199,4.406,18,0,0,0,0,1,0,1
0,28,148,4.652,13,0,1,0,0,0,0,0
0,6,35,5.0,1,0,0,0,0,0,0,0
1,21,104,4.2,8,0,0,0,0,0,0,0
0,35,161,3.629,20,0,1,1,1,0,1,0
0,32,138,3.566,7,0,1,0,1,0,1,0
0,21,98,3.9,8,0,0,0,0,0,0,0
0,22,108,3.955,10,0,0,0,0,0,0,0
0,17,103,5.117,8,0,1,0,1,0,1,0
0,8,55,6.0,2,1,0,0,0,2,1,2
0,7,36,4.285,4,0,0,0,0,1,0,2
7,10,64,5.5,2,4,0,0,0,0,0,0
0,16,89,4.625,7,0,0,0,0,1,0,0
0,19,90,4.0,7,0,0,0,0,1,0,0
0,5,29,5.0,2,0,1,1,1,0,1,0
0,4,21,4.5,2,0,0,0,1,0,0,2
0,13,62,3.846,7,0,0,0,0,0,0,0
1,27,138,4.31,6,1,0,0,0,0,0,0
1,15,77,4.848,5,0,0,0,0,1,0,1
0,8,41,4.25,4,0,0,0,1,0,0,0
0,9,47,4.332,2,1,0,0,0,0,0,0
0,4,31,7.0,1,0,0,0,0,0,0,0
0,23,97,3.572,9,0,1,0,1,1,0,1
0,3,16,4.668,0,0,0,0,0,1,0,1
0,22,136,5.227,5,0,0,0,0,1,0,0
0,22,105,4.668,8,0,0,0,2,1,2,0
0,24,120,4.043,12,0,0,0,0,1,0,1
0,31,127,3.88,10,1,1,1,1,1,1,0
0,13,47,4.375,3,1,0,0,0,2,0,0
0,7,33,3.857,2,0,1,1,1,0,1,0
0,7,41,5.0,2,0,0,0,0,0,0,0
3,26,138,4.52,4,2,0,0,0,0,0,0
0,21,88,4.535,6,1,0,0,0,0,0,0
0,15,66,3.467,10,0,0,0,0,1,0,1
0,7,42,5.145,3,0,0,0,0,2,0,1
0,31,163,4.29,13,0,0,0,0,2,0,1
0,8,40,4.715,3,1,0,0,0,0,0,0
2,12,48,3.363,1,2,1,0,1,0,1,0
0,23,117,4.13,13,0,0,0,0,0,0,0
0,10,48,3.9,4,2,0,0,0,0,0,0
1,12,59,4.0,6,1,0,0,0,0,0,0
0,3,17,5.0,1,0,0,0,0,0,0,0
0,24,122,4.125,9,1,2,0,0,0,0,2
0,4,17,3.5,2,1,0,0,0,0,0,0
0,12,72,5.082,3,0,0,0,0,0,0,0
0,9,44,4.0,5,0,0,0,0,0,0,0
0,23,102,4.707,7,2,1,1,0,2,0,0
0,17,86,4.117,9,0,0,0,0,0,0,0
0,14,64,3.643,8,0,0,0,0,0,0,0
0,15,83,6.273,3,0,0,0,0,0,0,0
0,20,106,4.35,11,0,0,0,0,0,0,0
0,24,113,5.0,6,1,1,0,1,0,0,0
0,17,83,3.941,9,0,0,0,0,0,0,0
0,19,76,3.053,12,0,0,0,2,1,1,2
0,15,58,3.143,5,1,0,0,0,1,0,0
0,8,72,8.125,1,1,0,0,0,0,0,0
0,7,38,4.57,4,0,0,0,0,1,0,0
0,11,49,3.545,8,0,0,0,0,0,0,0
0,32,168,4.28,15,0,0,0,0,1,1,0
0,5,30,5.2,2,0,0,0,0,0,0,0
0,25,137,4.707,9,0,0,0,0,0,0,0
0,25,96,3.79,10,3,0,0,0,0,0,0
0,25,132,4.32,11,0,0,0,0,0,1,0
0,8,39,4.57,1,0,0,0,0,3,0,3
0,17,88,4.234,6,0,0,0,0,0,0,0
0,18,83,3.666,12,0,0,0,0,1,1,0
0,9,53,5.0,3,0,0,0,0,0,0,0
0,6,34,5.8,2,0,1,2,1,0,1,0
0,4,20,4.25,1,1,0,0,0,1,0,0
0,42,213,4.094,20,0,0,0,0,0,0,0
0,14,78,4.645,6,0,1,1,1,1,1,1
0,14,77,4.57,5,2,1,1,0,0,1,0
0,19,88,3.889,5,1,1,0,1,0,1,0
0,13,46,4.25,2,1,0,0,0,0,0,0
0,24,118,3.959,15,0,0,0,0,1,0,0
0,37,166,4.332,15,2,0,0,1,1,0,1
0,6,34,4.832,1,0,0,0,0,0,0,0
0,3,12,3.334,1,0,1,0,0,0,0,0
0,10,32,4.6,1,0,0,0,0,0,0,0
0,11,35,4.168,2,1,0,0,0,0,0,1
0,11,52,3.818,6,0,0,0,0,1,0,0
0,4,24,5.25,0,0,2,0,1,1,0,1
0,26,137,4.31,11,2,0,0,0,1,0,0
0,4,21,4.5,1,0,0,0,0,0,0,0
0,13,69,4.383,6,0,0,0,1,0,1,0
0,23,116,4.086,12,0,0,0,0,1,0,1
0,15,97,5.535,5,0,0,1,0,0,0,0
0,19,86,3.578,10,0,0,0,0,1,0,1
0,18,85,4.0,5,0,0,0,1,0,1,0
0,12,70,4.918,5,0,0,0,0,0,0,0
0,21,139,5.668,4,2,0,0,0,0,0,0
0,7,46,5.715,1,0,0,0,0,3,0,1
0,5,27,5.75,1,0,0,0,0,0,0,0
1,8,40,4.125,0,8,0,0,0,0,0,0
5,12,48,3.363,0,9,0,0,0,0,0,0
0,12,59,4.363,5,0,0,0,0,1,0,0
0,15,63,3.268,5,0,0,0,0,0,0,0
0,10,38,2.9,5,0,0,0,0,0,0,0
0,22,108,4.145,11,0,0,0,0,1,0,0
0,20,95,3.8,12,0,0,0,0,0,0,0
7,19,106,4.89,6,2,0,0,1,1,1,2
1,4,36,8.25,0,0,0,0,0,0,0,0
0,5,25,5.25,0,0,0,0,0,1,0,1
